match_id,league_id,season,game_week,match_date,home_team,away_team,actual_home_goals,actual_away_goals,match_status,xg_home,xg_away,prob_home_win,prob_draw,prob_away_win,predicted_scoreline,predicted_scoreline_prob,prediction_confidence,prediction_date,predicted_outcome,actual_outcome,prediction_accuracy
UCL_2026_GS01_PSV_Shakhtar Donetsk,UCL,2026,1.0,2026-09-10,PSV,Shakhtar Donetsk,,,incomplete,1.8777549642448326,1.2397039019135128,0.5215444664096833,0.21979842343873235,0.25865711015158427,1-1,0.09658324847482302,0.6248876712723701,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS01_Slavia Praha_Lens,UCL,2026,1.0,2026-09-10,Slavia Praha,Lens,,,incomplete,1.207816225478371,1.4258459898079698,0.3285955438574662,0.25471493885060775,0.416689517291926,1-1,0.11078598896898537,0.5792562367853874,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS02_Arsenal_Lille,UCL,2026,2.0,2026-10-13,Arsenal,Lille,,,incomplete,1.7608681372096429,0.689101364591659,0.625883613173636,0.22798095713410463,0.1461354296922592,1-0,0.15423573846972707,0.6811637067985287,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Ath Madrid_Man United,UCL,2026,2.0,2026-10-13,Ath Madrid,Man United,,,incomplete,2.0027112354966388,1.1569423341565084,0.5692079290268409,0.20917375194141397,0.2216183190317451,1-0,0.09276819993080636,0.6717532414118391,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Galatasaray_Barcelona,UCL,2026,2.0,2026-10-13,Galatasaray,Barcelona,,,incomplete,1.489759001572767,1.781653029753116,0.32628085991775063,0.22436336274920807,0.4493557773330413,1-1,0.09750785613924716,0.7212055205707629,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS02_Inter_Club Brugge,UCL,2026,2.0,2026-10-13,Inter,Club Brugge,,,incomplete,1.915890032789072,1.0866556461028511,0.5606368249843613,0.2198237612236962,0.2195394137919425,1-1,0.09999929295367886,0.6815715342859737,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Lens_Sporting CP,UCL,2026,2.0,2026-10-13,Lens,Sporting CP,,,incomplete,1.3560236762342746,1.241581516441923,0.3895697008912506,0.25891211603265823,0.35151818307609106,1-1,0.11491776565966748,0.6276086572319971,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_RB Leipzig_PSV,UCL,2026,2.0,2026-10-13,RB Leipzig,PSV,,,incomplete,1.6334356599036548,1.3756548405624853,0.43022839258852213,0.23491481920934232,0.3348567882021355,1-1,0.10397976530191945,0.6244563679702879,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Sabah_Slavia Praha,UCL,2026,2.0,2026-10-13,Sabah,Slavia Praha,,,incomplete,1.8985165468688554,0.9071081968517064,0.5841222794660479,0.2226453330697141,0.193232387464238,1-0,0.11720950426975099,0.5792562367853874,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Viking_Bayern Munich,UCL,2026,2.0,2026-10-13,Viking,Bayern Munich,,,incomplete,1.451453694792,1.8795874121512957,0.30007073866012424,0.21583501596932805,0.4840942453705476,1-1,0.0917629950703594,0.7023174161926711,2026-09-04 20:02:36.275835,Away Win,,
